S_No,INV_NO,INV_MONTH,INV_TYPE,CUSTOMER_NUMBER,CUSTOMER_NAME,ORDER_NUMBER,ORDER_TYPE,UNIT_CD,INV_VALUE,SALESREP,PROD_CODE,PROD_GROUP,PRICE_LIST,YY_MM,SAL_COM_NEW,SAL_COM_PER,SAL_COM_VL,SAL_COM_SSIL
91,1212303723,Feb-24,U12-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",210012358,TMD Machines Domestic UN2,12,92500,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,4162.5,4.5,3121.88,1040.62
92,1112303941,Feb-24,U11-Machine-Domestic,444100,LOKNETE GOPINATHRAOJI MUNDE MAGASVAR,110008508,TMD Machines Domestic UN1,11,2421600,"TMD-Mumbai-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,108972,4.5,81729,27243
93,1112303936,Feb-24,U11-Machine-Domestic,422156,RADHARAMAN COTSPIN PRIVATE LIMITED,110010333,TMD Machines Domestic UN1,11,8175300,"TMD-Ahmedabad-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,286135.5,3.5,214601.63,71533.87
94,1112303924,Feb-24,U11-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,110009630,TMD Machines Domestic UN1,11,660800,"TMD-Mumbai-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
95,1112303911,Feb-24,U11-Machine-Domestic,467011,BANSWARA SYNTEX LTD,110010891,TMD Machines Domestic UN1,11,5013100,"TMD-Indore-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,175458.5,3.5,131593.88,43864.62
96,1212303717,Feb-24,U12-Machine-Domestic,467152,KANCHAN INDIA LIMITED,210012245,TMD Machines Domestic UN2,12,14250296,"TMD-Indore-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-DEC-2021,202402,498760.36,3.5,374070.27,124690.09
97,1212303715,Feb-24,U12-Machine-Domestic,422167,SHREEJI YARN SPINNING MILLS PRIVATE LIMITED,210011854,TMD Machines Domestic UN2,12,11503068,"TMD-Ahmedabad-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,402607.38,3.5,301955.54,100651.84
98,1112303908,Feb-24,U11-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,110009630,TMD Machines Domestic UN1,11,2627800,"TMD-Mumbai-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,118251,4.5,88688.25,29562.75
99,1112303904,Feb-24,U11-Machine-Domestic,404580,"RAVALI SPINNERS (P) LTD.,",110010854,TMD Machines Domestic UN1,11,7922700,"TMD-Andhra -SSIL, Sales Engnr",551,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,277294.5,3.5,207970.88,69323.62
100,1212303712,Feb-24,U12-Machine-Domestic,471870,SULOCHANA COTTON SPG.MILLS PVT. LTD,210011152,TMD Machines Domestic UN2,12,1407000,"TMD-Coimbatore Su-SSIL, SalesEngr",9979,SPINPACT,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,49245,3.5,36933.75,12311.25
101,1112303874,Feb-24,U11-Machine-Domestic,443955,GIMATEX INDUSTRIES PVT.LTD.(SPG-BELA),110010425,TMD Machines Domestic UN1,11,647250,"TMD-Nagpur-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-DEC-2021,202402,29126.25,4.5,21844.69,7281.56
102,1212303701,Feb-24,U12-Machine-Domestic,470037,NAV HINDUSTAN SPINNERS PRIVATE LIMITED,210012348,TMD Machines Domestic UN2,12,2230560,"TMD-Coimbatore Su-SSIL, SalesEngr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,78069.6,3.5,58552.2,19517.4
103,1112303862,Feb-24,U11-Machine-Domestic,470570,AMBERTEX UNIVERSAL SPINNING DIVISION,110010963,TMD Machines Domestic UN1,11,2627800,"TMD-Coimbatore ND-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,118251,4.5,88688.25,29562.75
104,1212303700,Feb-24,U12-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",210012358,TMD Machines Domestic UN2,12,105100,"TMD-Indore-VL, SalesEngnr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,4729.5,4.5,3547.13,1182.37
105,1112303856,Feb-24,U11-Machine-Domestic,478137,GESL SPINNERS PRIVATE LIMITED,110011027,TMD Machines Domestic UN1,11,2627800,"TMD-Delhi-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,118251,4.5,88688.25,29562.75
106,1112303842,Feb-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110010456,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,107896.5,4.5,80922.38,26974.12
107,1212303683,Feb-24,U12-Machine-Domestic,422156,RADHARAMAN COTSPIN PRIVATE LIMITED,210011220,TMD Machines Domestic UN2,12,13003620,"TMD-Ahmedabad-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,455126.7,3.5,341345.03,113781.67
108,1112303834,Feb-24,U11-Machine-Domestic,422178,JAY DWARKADHISH SPINTEX PRIVATE LIMITED,110010681,TMD Machines Domestic UN1,11,660800,"TMD-Ahmedabad-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
109,1112303830,Feb-24,U11-Machine-Domestic,478137,GESL SPINNERS PRIVATE LIMITED,110011027,TMD Machines Domestic UN1,11,660800,"TMD-Delhi-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
110,1112303819,Feb-24,U11-Machine-Domestic,426179,HARIVANSH SPINNERS PVT LTD.,110010500,TMD Machines Domestic UN1,11,2594200,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-DEC-2021,202402,116739,4.5,87554.25,29184.75
111,1212303676,Feb-24,U12-Machine-Domestic,422186,KANSAL SPINNING MILLS PVT LTD,210012002,TMD Machines Domestic UN2,12,13634644,"TMD-Ahmedabad-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,477212.54,3.5,357909.41,119303.13
112,1112303816,Feb-24,U11-Machine-Domestic,470035,HINDUSTAN TEXTILES,110010344,TMD Machines Domestic UN1,11,2421600,"TMD-Coimbatore Su-SSIL, SalesEngr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,108972,4.5,81729,27243
113,1112303811,Feb-24,U11-Machine-Domestic,440107,LAVISH COTSPIN,110010748,TMD Machines Domestic UN1,11,660800,"TMD-Delhi-VL, SalesEngnr",726,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
114,1112303803,Feb-24,U11-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,110011006,TMD Machines Domestic UN1,11,2627800,"TMD-Chandigarh D-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,118251,4.5,88688.25,29562.75
115,1212303670,Feb-24,U12-Machine-Domestic,470236,SHREE MURUGAN SPINNERS,210011352,TMD Machines Domestic UN2,12,78800,"TMD-Coimbatore Su-SSIL, SalesEngr",184,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,3546,4.5,2659.5,886.5
116,1212303662,Feb-24,U12-Machine-Domestic,472695,"SELVI SPINNING MILL,",210011715,TMD Machines Domestic UN2,12,51800,"TMD-Coimbatore ND-VL, SalesEngnr",49,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,2331,4.5,1748.25,582.75
117,1212303661,Feb-24,U12-Machine-Domestic,472695,"SELVI SPINNING MILL,",210011715,TMD Machines Domestic UN2,12,2551000,"TMD-Coimbatore ND-VL, SalesEngnr",74,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,114795,4.5,86096.25,28698.75
118,1212303757,Feb-24,U12-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,210012086,TMD Machines Domestic UN2,12,10489460,"TMD-Chandigarh D-VL, SalesEngnr",675,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,367131.1,3.5,275348.33,91782.77
119,1212303751,Feb-24,U12-Machine-Domestic,471117,"ANGALAKSHMI SPINNING MILL,",210011294,TMD Machines Domestic UN2,12,691700,"TMD-Coimbatore NU-VL, SalesEngnr",156,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,31126.5,4.5,23344.88,7781.62
120,1212303749,Feb-24,U12-Machine-Domestic,467083,SUTLEJ TEXTILES & INDUSTRIES LTD,210012351,TMD Machines Domestic UN2,12,1464600,"TMD-Indore-VL, SalesEngnr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,51261,3.5,38445.75,12815.25
121,1112303969,Feb-24,U11-Machine-Domestic,470060,G.V.G.INDUSTRIES (P) LIMITED,110010504,TMD Machines Domestic UN1,11,2527100,"TMD-Coimbatore SU-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-DEC-2021,202402,113719.5,4.5,85289.63,28429.87
122,1112303966,Feb-24,U11-Machine-Domestic,470060,G.V.G.INDUSTRIES (P) LIMITED,110010504,TMD Machines Domestic UN1,11,629300,"TMD-Coimbatore SU-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-DEC-2021,202402,28318.5,4.5,21238.88,7079.62
123,1212303745,Feb-24,U12-Machine-Domestic,444008,NAV MAHARASHTRA SAHAKARI -,210012364,TMD Machines Domestic UN2,12,704900,"TMD-Kolhapur-VL, SalesEngnr",156,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,31720.5,4.5,23790.38,7930.12
124,1212303740,Feb-24,U12-Machine-Domestic,443164,GOVIND MAGASVARGIYA SAHAKARI SOOT GIRNI MARYADIT,210012328,TMD Machines Domestic UN2,12,14730440,"TMD-Mumbai-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,515565.4,3.5,386674.05,128891.35
125,1212303733,Feb-24,U12-Machine-Domestic,443164,GOVIND MAGASVARGIYA SAHAKARI SOOT GIRNI MARYADIT,210012328,TMD Machines Domestic UN2,12,14730440,"TMD-Mumbai-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,515565.4,3.5,386674.05,128891.35
126,1212303729,Feb-24,U12-Machine-Domestic,470236,SHREE MURUGAN SPINNERS,210011352,TMD Machines Domestic UN2,12,264700,"TMD-Coimbatore Su-SSIL, SalesEngr",142,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,11911.5,4.5,8933.63,2977.87
127,1112303945,Feb-24,U11-Machine-Domestic,467051,RSWM LIMITED,110010661,TMD Machines Domestic UN1,11,2544800,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,114516,4.5,85887,28629
128,1112303939,Feb-24,U11-Machine-Domestic,440109,BIO SPINNING PRIVATE LIMITED,110010884,TMD Machines Domestic UN1,11,2544800,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,114516,4.5,85887,28629
129,1112303917,Feb-24,U11-Machine-Domestic,464395,SUBHASH POLYTEX LIMITED,110011212,TMD Machines Domestic UN1,11,2681700,"TMD-Chandigarh-VL, SalesMgr",335,DRAW FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,120676.5,4.5,90507.38,30169.12
130,1112303916,Feb-24,U11-Machine-Domestic,422178,JAY DWARKADHISH SPINTEX PRIVATE LIMITED,110010681,TMD Machines Domestic UN1,11,660800,"TMD-Ahmedabad-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
131,1112303915,Feb-24,U11-Machine-Domestic,422178,JAY DWARKADHISH SPINTEX PRIVATE LIMITED,110010681,TMD Machines Domestic UN1,11,2544800,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,114516,4.5,85887,28629
132,1112303913,Feb-24,U11-Machine-Domestic,422186,KANSAL SPINNING MILLS PVT LTD,110010947,TMD Machines Domestic UN1,11,660800,"TMD-Ahmedabad-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
133,1212303721,Feb-24,U12-Machine-Domestic,467083,SUTLEJ TEXTILES & INDUSTRIES LTD,210012351,TMD Machines Domestic UN2,12,1464600,"TMD-Indore-VL, SalesEngnr",9989,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,51261,3.5,38445.75,12815.25
134,1212303718,Feb-24,U12-Machine-Domestic,422178,JAY DWARKADHISH SPINTEX PRIVATE LIMITED,210011588,TMD Machines Domestic UN2,12,13003620,"TMD-Ahmedabad-VL, SalesEngnr",676,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,455126.7,3.5,341345.03,113781.67
135,1112303897,Feb-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110010293,TMD Machines Domestic UN1,11,2659300,"TMD-Indore-VL, SalesEngnr",335,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,119668.5,4.5,89751.38,29917.12
136,1212303713,Feb-24,U12-Machine-Domestic,471870,SULOCHANA COTTON SPG.MILLS PVT. LTD,210011152,TMD Machines Domestic UN2,12,1407000,"TMD-Coimbatore Su-SSIL, SalesEngr",9979,SPINPACT,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,49245,3.5,36933.75,12311.25
137,1212303710,Feb-24,U12-Machine-Domestic,471885,SULOCHANA COTTON SPINNING MILS PVT LTD,210012359,TMD Machines Domestic UN2,12,1675660,"TMD-Madurai-VL, SalesEngnr",9979,SPINPACT,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,58648.1,3.5,43986.08,14662.02
138,1212303707,Feb-24,U12-Machine-Domestic,443502,"PARVATI SAHAKARI SOOT GIRINI LTD.,",210012240,TMD Machines Domestic UN2,12,92500,"TMD-Kolhapur-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,4162.5,4.5,3121.88,1040.62
139,1112303887,Feb-24,U11-Machine-Domestic,443502,"PARVATI SAHAKARI SOOT GIRINI LTD.,",110006213,TMD Machines Domestic UN1,11,2397700,"TMD-Kolhapur-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,107896.5,4.5,80922.38,26974.12
140,1112303885,Feb-24,U11-Machine-Domestic,422156,RADHARAMAN COTSPIN PRIVATE LIMITED,110010333,TMD Machines Domestic UN1,11,4659200,"TMD-Ahmedabad-VL, SalesEngnr",456,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,209664,4.5,157248,52416
141,1112303866,Feb-24,U11-Machine-Domestic,470060,G.V.G.INDUSTRIES (P) LIMITED,110010076,TMD Machines Domestic UN1,11,2527100,"TMD-Coimbatore SU-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-DEC-2021,202402,113719.5,4.5,85289.63,28429.87
142,1112303865,Feb-24,U11-Machine-Domestic,443955,GIMATEX INDUSTRIES PVT.LTD.(SPG-BELA),110010425,TMD Machines Domestic UN1,11,2573870,"TMD-Nagpur-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-DEC-2021,202402,115824.15,4.5,86868.11,28956.04
143,1112303863,Feb-24,U11-Machine-Domestic,470570,AMBERTEX UNIVERSAL SPINNING DIVISION,110010963,TMD Machines Domestic UN1,11,660800,"TMD-Coimbatore ND-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
144,1112303795,Feb-24,U11-Machine-Domestic,470387,BRINDAVAN COTTON MILLS PVT LTD,110009951,TMD Machines Domestic UN1,11,5516900,"TMD-Coimbatore NU-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,193091.5,3.5,144818.63,48272.87
145,1112303794,Feb-24,U11-Machine-Domestic,431020,BLOOMTEX INDUSTRIES PRIVATE LIMITED,110011006,TMD Machines Domestic UN1,11,2455400,"TMD-Chandigarh D-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,110493,4.5,82869.75,27623.25
146,1112303791,Feb-24,U11-Machine-Domestic,422160,HARIPRIYA SPINNING MILL PVT LTD,110010365,TMD Machines Domestic UN1,11,2397700,"TMD-Ahmedabad-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,107896.5,4.5,80922.38,26974.12
147,1112303778,Feb-24,U11-Machine-Domestic,467111,BABA SPINNERS LIMITED,110010480,TMD Machines Domestic UN1,11,2544800,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,114516,4.5,85887,28629
148,1212303655,Feb-24,U12-Machine-Domestic,467011,BANSWARA SYNTEX LTD,210011862,TMD Machines Domestic UN2,12,3234354,"TMD-Indore-VL, SalesEngnr",674,RING FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,113202.39,3.5,84901.79,28300.6
149,1212303652,Feb-24,U12-Machine-Domestic,472319,"J.P.P. MILLS PVT LTD.,",210012346,TMD Machines Domestic UN2,12,54100,"TMD-Coimbatore Nr-SSIL, SalesEngr",51,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,2434.5,4.5,1825.88,608.62
150,1112303761,Feb-24,U11-Machine-Domestic,422156,RADHARAMAN COTSPIN PRIVATE LIMITED,110010333,TMD Machines Domestic UN1,11,4869100,"TMD-Ahmedabad-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,219109.5,4.5,164332.13,54777.37
151,1212303640,Feb-24,U12-Machine-Domestic,464103,"AARTI INTERNATIONAL LTD.,",210012332,TMD Machines Domestic UN2,12,52800,"TMD-Chandigarh-VL, SalesMgr",49,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,2376,4.5,1782,594
152,1212303635,Feb-24,U12-Machine-Domestic,422167,SHREEJI YARN SPINNING MILLS PRIVATE LIMITED,210011854,TMD Machines Domestic UN2,12,90700,"TMD-Ahmedabad-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,4081.5,4.5,3061.13,1020.37
153,1112303731,Feb-24,U11-Machine-Domestic,478137,GESL SPINNERS PRIVATE LIMITED,110011027,TMD Machines Domestic UN1,11,660800,"TMD-Delhi-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
154,1112303719,Feb-24,U11-Machine-Domestic,467152,KANCHAN INDIA LIMITED,110011132,TMD Machines Domestic UN1,11,2532600,"TMD-Indore-VL, SalesEngnr",335,DRAW FRAME,TMDMC-DOMESTIC-DEC-2021,202402,113967,4.5,85475.25,28491.75
155,1112303718,Feb-24,U11-Machine-Domestic,434042,PRABHURAM MILLS,110011069,TMD Machines Domestic UN1,11,3699520,"TMD-Madurai-VL, SalesEngnr",335,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,166478.4,4.5,124858.8,41619.6
156,1112303715,Feb-24,U11-Machine-Domestic,472309,JAYALAKSHMI TEXTILES (P) LTD,110011190,TMD Machines Domestic UN1,11,289700,"TMD-Madurai-SSIL, Sales Engnr",9991,OTHERS,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,13036.5,4.5,9777.38,3259.12
157,1112303710,Feb-24,U11-Machine-Domestic,422160,HARIPRIYA SPINNING MILL PVT LTD,110010365,TMD Machines Domestic UN1,11,8175300,"TMD-Ahmedabad-VL, SalesEngnr",549,SPEED FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,286135.5,3.5,214601.63,71533.87
158,1112303698,Feb-24,U11-Machine-Domestic,470570,AMBERTEX UNIVERSAL SPINNING DIVISION,110010963,TMD Machines Domestic UN1,11,2627800,"TMD-Coimbatore ND-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,118251,4.5,88688.25,29562.75
159,1112303697,Feb-24,U11-Machine-Domestic,470570,AMBERTEX UNIVERSAL SPINNING DIVISION,110011106,TMD Machines Domestic UN1,11,4963200,"TMD-Coimbatore ND-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,223344,4.5,167508,55836
160,1212303624,Feb-24,U12-Machine-Domestic,428002,"ARISHT SPINNING MILLS.,",210012318,TMD Machines Domestic UN2,12,92500,"TMD-Chandigarh-VL, SalesMgr",52,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,4162.5,4.5,3121.88,1040.62
161,1212303620,Feb-24,U12-Machine-Domestic,428002,"ARISHT SPINNING MILLS.,",210012318,TMD Machines Domestic UN2,12,5000,"TMD-Chandigarh-VL, SalesMgr",183,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,225,4.5,168.75,56.25
162,1212303610,Feb-24,U12-Machine-Domestic,467152,KANCHAN INDIA LIMITED,210012245,TMD Machines Domestic UN2,12,50500,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-DEC-2021,202402,2272.5,4.5,1704.38,568.12
163,1212303605,Feb-24,U12-Machine-Domestic,467152,KANCHAN INDIA LIMITED,210012245,TMD Machines Domestic UN2,12,50500,"TMD-Indore-VL, SalesEngnr",52,BLOW ROOM,TMDMC-DOMESTIC-DEC-2021,202402,2272.5,4.5,1704.38,568.12
164,1212303598,Feb-24,U12-Machine-Domestic,467152,KANCHAN INDIA LIMITED,210012245,TMD Machines Domestic UN2,12,120600,"TMD-Indore-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-DEC-2021,202402,5427,4.5,4070.25,1356.75
165,1112303683,Feb-24,U11-Machine-Domestic,422178,JAY DWARKADHISH SPINTEX PRIVATE LIMITED,110010681,TMD Machines Domestic UN1,11,2544800,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,114516,4.5,85887,28629
166,1112303679,Feb-24,U11-Machine-Domestic,467152,KANCHAN INDIA LIMITED,110011132,TMD Machines Domestic UN1,11,4636250,"TMD-Indore-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-DEC-2021,202402,208631.25,4.5,156473.44,52157.81
167,1212303591,Feb-24,U12-Machine-Domestic,467152,KANCHAN INDIA LIMITED,210012245,TMD Machines Domestic UN2,12,44300,"TMD-Indore-VL, SalesEngnr",53,BLOW ROOM,TMDMC-DOMESTIC-DEC-2021,202402,1993.5,4.5,1495.13,498.37
168,1112303676,Feb-24,U11-Machine-Domestic,467111,BABA SPINNERS LIMITED,110010480,TMD Machines Domestic UN1,11,4924800,"TMD-Indore-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,221616,4.5,166212,55404
169,1112303663,Feb-24,U11-Machine-Domestic,467152,KANCHAN INDIA LIMITED,110011132,TMD Machines Domestic UN1,11,4636250,"TMD-Indore-VL, SalesEngnr",487,COMBER,TMDMC-DOMESTIC-DEC-2021,202402,208631.25,4.5,156473.44,52157.81
170,1212303568,Feb-24,U12-Machine-Domestic,443005,BHILOSA INDUSTRIES PVT LTD,210010466,TMD Machines Domestic UN2,12,138100,"TMD-Mumbai-VL, SalesEngnr",24,BLOW ROOM,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,6214.5,4.5,4660.88,1553.62
171,1212303565,Feb-24,U12-Machine-Domestic,431011,SUTLEJ TEXTILES AND INDUSTRIES LTD,210012341,TMD Machines Domestic UN2,12,9731240,"TMD-Chandigarh-VL, SalesMgr",676,RING FRAME,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,340593.4,3.5,255445.05,85148.35
172,1112303861,Feb-24,U11-Machine-Domestic,422156,RADHARAMAN COTSPIN PRIVATE LIMITED,110010333,TMD Machines Domestic UN1,11,660800,"TMD-Ahmedabad-VL, SalesEngnr",721,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,29736,4.5,22302,7434
173,1212303696,Feb-24,U12-Machine-Domestic,471111,AMARAVATHY SPINNING MILLS,210012362,TMD Machines Domestic UN2,12,1745400,"TMD-Coimbatore Su-SSIL, SalesEngr",9979,SPINPACT,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,61089,3.5,45816.75,15272.25
174,1212303695,Feb-24,U12-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",210012358,TMD Machines Domestic UN2,12,1922700,"TMD-Indore-VL, SalesEngnr",126,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,86521.5,4.5,64891.13,21630.37
175,1112303844,Feb-24,U11-Machine-Domestic,467111,BABA SPINNERS LIMITED,110010480,TMD Machines Domestic UN1,11,2544800,"TMD-Indore-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,114516,4.5,85887,28629
176,1112303843,Feb-24,U11-Machine-Domestic,467174,"SANGAM (INDIA) LTD.,",110010456,TMD Machines Domestic UN1,11,2397700,"TMD-Indore-VL, SalesEngnr",389,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,107896.5,4.5,80922.38,26974.12
177,1212303689,Feb-24,U12-Machine-Domestic,470709,VARSIDHI MILLS,210012353,TMD Machines Domestic UN2,12,140700,"TMD-Coimbatore Su-SSIL, SalesEngr",24,BLOW ROOM,TMDMC-DOMESTIC-MAY-2023(with incentive),202402,6331.5,4.5,4748.63,1582.87
178,1112303835,Feb-24,U11-Machine-Domestic,422160,HARIPRIYA SPINNING MILL PVT LTD,110010365,TMD Machines Domestic UN1,11,2659300,"TMD-Ahmedabad-VL, SalesEngnr",335,DRAW FRAME,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,119668.5,4.5,89751.38,29917.12
179,1112303836,Feb-24,U11-Machine-Domestic,422186,KANSAL SPINNING MILLS PVT LTD,110010947,TMD Machines Domestic UN1,11,2627800,"TMD-Ahmedabad-VL, SalesEngnr",255,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,118251,4.5,88688.25,29562.75
180,1112303823,Feb-24,U11-Machine-Domestic,422161,LAXMINARAYAN SPINTEX LLP,110010535,TMD Machines Domestic UN1,11,4659200,"TMD-Ahmedabad-VL, SalesEngnr",456,COMBER,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,209664,4.5,157248,52416
181,1112303821,Feb-24,U11-Machine-Domestic,426107,SHREE GANPATI TRADERS,110010454,TMD Machines Domestic UN1,11,2724000,"TMD-Delhi-VL, SalesEngnr",256,CARDING,TMDMC-DOMESTIC-AUG-2023(without incentive),202402,122580,4.5,91935,30645
